HoofdlemmaURL;Hoofdlemma;Literatuur;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02299.php;inhoud;J.J. Oversteegen, Vorm of vent (1970), p. 411-475;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03380.php;expressionisme;"J.J. Oversteegen, Vorm of vent (19783;"" reprint 2006)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03271.php;vorm of vent;"J.J. Oversteegen, Vorm of vent""; opvattingen over de aard van het literaire werk in de Nederlandse kritiek tussen de twee wereldoorlogen (19783;"" reprint 2006)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05079.php;traditionele vorm;J.J. Oversteegen, Vorm of vent. Opvattingen over de aard van het literaire werk in de Nederlands kritiek tussen de twee wereldoorlogen (1969, 19783);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05080.php;adequate vorm;J.J. Oversteegen, Vorm of vent. Opvattingen over de aard van het literaire werk in de Nederlandse kritiek tussen de twee wereldoorlogen (19783);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02980.php;vorm;J.J. Oversteegen, Vorm of vent: opvattingen over de aard van het literaire werk in de Nederlandse kritiek tussen de twee wereldoorlogen (1969);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03269.php;vitalisme;"J.J. Oversteegen, Vorm of vent: opvattingen over de aard van het literaire werk in de Nederlandse kritiek tussen de twee wereldoorlogen  (1969), p. 198-228 (19783;"" reprint 2006)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02561.php;organisch expressionisme;"J.J. Oversteegen, Vorm of vent: opvattingen over de aard van het literaire werk in de Nederlandse kritiek tussen de twee wereldoorlogen (1970), p. 125-184 (19783;"" reprint 2006)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00916.php;formalisme;J.J. van Baak, ‘Russisch formalisme’ in R.T. Segers (red.), Vormen van literatuurwetenschap (1985), p. 13-34;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03155.php;Russisch formalisme;J.J. van Baak, ‘Russisch formalisme’ in R.T. Segers (red.), Vormen van literatuurwetenschap (1985), p. 13-34;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00880.php;hoorspel;J.J. van Herpen, Men hoort zijn voetstappen: een onderzoek naar de opkomst van het oorspronkelijke Nederlandse hoorspel in de jaren twintig  (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00772.php;debat;J.J. van Rijn, De eeuw van het debat. De ontwikkeling van het publieke debat in Nederland en Engeland, 1800-1920  (2010).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03175.php;stijl;J.J. Weber, The stylistics reader: from Roman Jakobson to the present (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03178.php;stilistiek;J.J. Weber, The stylistics reader: from Roman Jakobson to the present (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00844.php;futurisme;J.J. White, Literary futurism: aspects of the first avant-garde (1990);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02684.php;mythe;J.J. White, Mythology in the modern novel (1971);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01335.php;loterijvers;J.J. Woldendorp, 'Een bloemlezing uit loterijversjes te Zegwaart' in Jaarboekje voor geschiedenis en oudheidkunde van Leiden en omstreken (1955), p. 134-136;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03714.php;grafisme;J.J.A. Mooij, ‘De rol van het schrift in de poëzie’ in Id.,Tekst en lezer (1979), p. 106-153;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00811.php;estheticisme;J.J.A. Mooij, ‘Literatuur en ethiek’ in De wereld der waarden: essays over cultuur en samenleving (1987).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02924.php;vergelijking;J.J.A. Mooij, ‘Metafoor en vergelijking in de literatuur’ in Forum der letteren 14 (1973) 2, p. 121-157;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00873.php;hermeneutiek;J.J.A. Mooij, ‘Over de methodologie van het interpreteren van literaire werken’ in Forum der letteren 4 (1963) 3, p. 143-164;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02346.php;klankexpressie;J.J.A. Mooij, ‘Over klank en betekenis in de poëzie’ in Tekst en lezer (1979), p. 154-178;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02704.php;recensie;J.J.A. Mooij, ‘Problemen rondom literaire waardeoordelen’ in De gids 136 (1973), p. 461-473;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02797.php;rijm;J.J.A. Mooij, ‘Rijm en ritme in het sonnet’ in Nederlandse letterkunde 9 (2004) 4, p. 313-325;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02708.php;reisverhaal;J.J.A. Mooij, De andere aarde: maanreisverhalen door de eeuwen heen (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03629.php;evaluatie;J.J.A. Mooij, De wereld der waarden (1987);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00834.php;fictie;J.J.A. Mooij, Fictional realities: the uses of literary imagination (1993);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00016.php;literatuurwetenschap;J.J.A. Mooij, Idee en verbeelding (1981);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03080.php;literatuur;J.J.A. Mooij, Idee en verbeelding (1981);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03200.php;literatuurtheorie;J.J.A. Mooij, Idee en verbeelding (1981);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02884.php;teken;J.J.A. Mooij, Idee en verbeelding (1981) p. 43;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02821.php;schoonheid;J.J.A. Mooij, Idee en verbeelding (1981) p. 66-72 en passim;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02457.php;ontologie;J.J.A. Mooij, Idee en verbeelding (1981), p. 109.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02867.php;straatlied;J.J.A. Mooij, Idee en verbeelding (1981), p. 12-15;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01665.php;kritiek;J.J.A. Mooij, Idee en verbeelding (1981), p. 54-59;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03722.php;idee;J.J.A. Mooij, Idee en verbeelding (1981).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02392.php;metafoor;J.J.A. Mooij, 'Metafoor en vergelijking in de literatuur' in Forum der letteren 14 (1973) 2, p. 121-157;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00726.php;analyse;J.J.A. Mooij, Tekst en lezer (1979);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00961.php;interpretatie;J.J.A. Mooij, Tekst en lezer (1979);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03200.php;literatuurtheorie;J.J.A. Mooij, Tekst en lezer (1979);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01124.php;hagiografie;J.J.A. Zuidweg, De duizend en een nacht der heiligenlegenden (1948);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01275.php;legendarium;J.J.A. Zuidweg, De duizend en een nacht der heiligenlegenden. De Legenda Aurea van Jacobus de Voragine (1948);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03781.php;hybris;J.J.Fraenkel, Hybris (1941);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02628.php;initiaal-1;J.J.G. Alexander, The decorated letter (1978);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05026.php;kairos;J.J.Hermsen, Kairos. Een nieuwe bevlogenheid (2014).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01310.php;liniëren;J.J.M. Hermans & G.C. Huisman, De descriptione codicum (19813), p. 30-35.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00265.php;boekblok;J.J.M. Hermans & G.C. Huisman, De descriptione codicum (19813), p. 73-75;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01567.php;plat;J.J.M. Hermans & G.C. Huisman, De descriptione codicum (19813), p. 74-75;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01166.php;iconografie;J.J.M. Timmers, Christelijke symboliek en iconografie (19938);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01468.php;opdracht;J.J.V.M. de Vet, ‘Maecenaat in de pruikentijd’ in Handelingen van het 38e Nederlands Filologencongres 1984 (1985), p. 149-175;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01710.php;Republiek der Letteren;J.J.V.M. de Vet, Pieter Rabus. Een wegbereider van de Noordnederlandse Verlichting (1980);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00273.php;boekzaal;J.J.V.M. de Vet, Pieter Rabus: een wegbereider van de Noordnederlandse verlichting (1980).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04068.php;pragmatiek;J.K. Adams, Pragmatics and Fiction (1985);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03455.php;Bloomsbury group;J.K. Johnson, The Bloomsbury Group (1954);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05013.php;tale of ratiocination;J.K. Van Dover, You know my method: the science of the detective (1994).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04568.php;ablaut;J.L. Aroui & A. Arléo (red.), Towards a typology of poetic forms: from language to metrics and beyond (2009).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02245.php;ghazel;J.L. Backès, ‘Remarque sur l’acclimatation du ghazel persan dans les littératures occidentales’ in Le mythe d’Etiemble (1979) p. 15-21.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04248.php;ultraísmo;J.L. Bernal, El ultraísmo: historia de un fracaso? (1988);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00838.php;focalisator;J.L. Brau, La focalisation (1992);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00837.php;focalisatie;J.-L. Brau, La focalisation (1992);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03570.php;didascalia;J.L. Coetser, 'Die begrip dramatiese didaskalia (weer) beskou' in Literator, 17, 2, (1996), p. 1-16;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02754.php;synesthesie;J.L. Cupers (red.), Synesthésie et rencontre des arts (2012).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02094.php;contrapunt-2;J.L. Cupers, Aldous Huxley et la musique. À la manière de Jean-Sébastien (1985), p. 203-239 en passim;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04979.php;contrapunt-1;J.L. Cupers, Aldous Huxley et la musique. À la manière de Jean-Sébastien (1985), p. 203-239 en passim;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02778.php;receptie-esthetica;J.L. Dufays, Stéréotype et lecture. Essai sur la réception littéraire (2010);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03040.php;stichomythie;J.L. Hancock, Studies in stichomythia (1916);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00872.php;hemistichomythie;J.L. Hancock, Studies in stichomythia (diss., 1916).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00672.php;comparatisme;J.L. Haquette, Lectures européennes: introduction à la pratique de la litterature comparée (2005);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01718.php;retorica;J.L. Kastely, Rethinking the rhetorical tradition: from Plato to Postmodernism (1997);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02486.php;parallellismus membrorum;J.L. Kugel, The Idea of biblical poetry: parallelism and its history (1981);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04104.php;reader-response criticism;J.L. Machor, Reception study: from literary theory to cultural studies (2001);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02529.php;epigram;J.L. Moerbeek, Met jou leven geeft veel pijn, zonder jou kan ik niet zijn. Martialis, honderd en een berijmde epigrammen (2011), p. 9-26.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02679.php;psychodrama;J.L. Moreno, Psychodrama, 3 dln (1946-1969);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01180.php;incipit;J.-L. Morhange, ‘Incipits narratifs. L’entrée du lecteur dans l’univers de la fiction’ in Poétique (1995), p. 387-410;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03040.php;stichomythie;J.L. Myres, The structure of stichomythia in Attic tragedy (1952);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01552.php;petrarkisme;J.-L. Nardone, Pétrarque et le Pétrarquisme (Que sais-je?) (1998);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04202.php;Talmoed;J.L. Palache, Inleiding in de talmoed (19803);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01697.php;renaissance;J.L. Price, Nederlandse cultuur in de gouden eeuw (1976);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00942.php;homerische vergelijking;J.L. Ready, Character, narrator, and simile in the 'Iliad' (2011).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00724.php;almanak;J.L. Salman, Een handdruk van de tijd: de almanak en het dagelijks leven in de Nederlanden, 1500-1700 (1997);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00724.php;almanak;J.L. Salman, Populair drukwerk in de Gouden Eeuw. De almanak als lectuur en handelswaar (1999);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02164.php;melodrama;J.L. Smith, Melodrama (1973);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00867.php;fantastische literatuur;J.L. Steinmetz, La littérature fantastique (Que sais-je?, 19973);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03233.php;theater-1;J.L. Styan, Drama, stage and audience (1975);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04411.php;publiek-1;J.L. Styan, Drama, stage and audience (1975);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00730.php;antitheater;"J.L. Styan, Modern drama in theory and practice;"" vol 2: Symbolism, surrealism and the absurd (1981)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04411.php;publiek-1;J.L. Styan, The elements of drama (1969), p. 231-255 (reprint 1979);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00784.php;drama;"J.L. Styan, The elements of drama (1960""; reprint 1979)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01494.php;paleografie;J.L. van der Gouw, ‘Enige problemen van de Nederlandse palaeografie’ in Nederlands Archievenblad 62 (1957-1958), p. 17-28;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02196.php;vidimus;J.L. van der Gouw, ‘Le vidimus aux Pays-Bas septentrionaux’ in Varia codicologica. Essays presented to G.I. Lieftinck 1 (1972), p. 99-109.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00181.php;archivistiek;J.L. van der Gouw, Archiefwetenschap (1973);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00181.php;archivistiek;J.L. van der Gouw, Inleiding tot de archivistiek (1955);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01054.php;geheimschrift;J.L. van der Gouw, Oud schrift in Nederland (1978), p. 59-60;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00363.php;contractie-2;"J.L. van der Gouw, Oud schrift in Nederland (19802; reprint 19933), p. 61-67";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01494.php;paleografie;J.L. van der Gouw, Oud schrift in Nederland (19933);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01488.php;overloopteken;J.L. van der Gouw, Oud schrift in Nederland (19933), p. 52-55.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01793.php;sigle-1;J.L. van der Gouw, Oud schrift in Nederland (19933), p. 61-67;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01924.php;suspensie-1;J.L. van der Gouw, Oud schrift in Nederland (19933), p. 61-67;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01756.php;schrift;J.L. van der Gouw, Oud schrift in Nederland (19933);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02638.php;minuskelschrift;J.L. van der Gouw, Oud schrift in Nederland (19933) .;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00143.php;ampersand;J.L. van der Gouw, Oud schrift in Nederland (19933), p. 50;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00270.php;boekschrift;J.L. van der Gouw, Oud schrift in Nederland (19933), p. 9-27.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00091.php;abbreviatuur;J.L. van der Gouw, Oud schrift in Nederland. Een leerboek voor de student (19933);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03902.php;meertaligheid;J.L.Miller, Accented America. The cultural politics of multilingual modernism (2011);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01451.php;pastorale-2;"J.L.P. Blommendaal, De zachte toon der herdersfluit"";"" de pastorale poetica van Jan Baptista Wellekens (1987)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00175.php;arcadia;J.L.P. Blommendaal, De zachte toon der herdersfluit. De pastorale poëtica van J.B. Wellekens (1658-1726) (1987);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02692.php;pastorale-1;"J.L.P. Blommendaal. De zachte toon der herdersfluit;"" de pastorale poetica van Jan Baptista Wellekens (1987)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01720.php;retrograde woordenboek;J.L.Pauwels, 'Het nut van het retrograde woordenboek bij aaneenschrijvingsproblemen' in Nu nog 24 (1976) 6, p./ 121-126;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03175.php;stijl;J.M. Acket & C.F.P. Stutterheim, Stijlstudie en stijloefening (196011);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03178.php;stilistiek;J.M. Acket & C.F.P. Stutterheim, Stijlstudie en stijloefening (196011);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02170.php;monoloog;J.-M. Adam, ‘Un genre de récit: le monologue narratif au théâtre in Pratiques (1988) 59, p. 51-71;
